十三日,13th day of the month,じゅうさんにち,Noun
テニスコート,tennis court,テニスコート,Noun
ＪＡＳ,"Japanese Agricultural Standard, JAS",ＪＡＳ,Noun
ゼミ,seminar,ゼミ,Noun
ビルディング,"multi-floor building, multi-storey building, tall building",ビルディング,Noun
スコットランド,Scotland,スコットランド,Noun
キップ,kip (Laotian currency),キップ,Noun
リューマチ,rheumatism,リューマチ,Noun
限り,"limit, limits, bounds",かぎ,Noun
語り,"talk, recital",かた,Noun
齢,(one's) age,よわい,Noun
二度,"two times, twice",にど,Noun
乗り越える,"to climb over, to get over, to cross (a mountain)",の,"Ichidan verb, Intransitive verb"
立ち,"departure, setting off, start",た,Noun
余儀なく,"unavoidably, necessarily, inevitably",よぎ,Adverb 
無謀,"reckless, thoughtless, rash, ill-advised, impulsive, mad (e.g. scheme)",むぼう,"Na-adjective , Noun"
白人,"white person, Caucasian",はくじん,Noun
心待ち,"anticipation, expectation",こころま,"Noun, Suru verb, Transitive verb"
民,"people, citizens, subjects, folk",たみ,Noun
盲目,blindness,もうもく,"Noun, Noun which may take the genitive case particle 'no'"
弱み,"(a) weakness, shortcoming, failing, sore point",よわ,Noun
決め,"agreement, rule",き,"Noun, Noun, used as a suffix"
短期間,"short term, short time",たんきかん,Noun
斑,"unevenness (of colour, paint, etc.), irregularity, nonuniformity, blotchiness",むら,"Noun, Na-adjective "
銭,sen (hundredth of a yen),せん,Noun
通し,"continuing from beginning to end, continuous run, consecutive run",とお,Noun
流動,flow,りゅうどう,"Noun, Suru verb, Intransitive verb"
古,"antiquity, ancient times",いにしえ,Noun
苦戦,"hard fight, close game, struggle, tight contest",くせん,"Noun, Suru verb, Intransitive verb"
急務,"urgent business, pressing need, imperative",きゅうむ,Noun
潜む,"to lurk, to be hidden, to be concealed, to lie dormant, to be latent",ひそ,"Godan verb with mu ending, Intransitive verb"
大綱,"fundamental principles, main lines",たいこう,Noun
抑え,"weight (e.g. paperweight), pressing down",おさ,Noun
呼応,hailing each other,こおう,"Noun, Suru verb, Intransitive verb"
日の目,sunlight,ひ,"Expressions , Noun"
川端,"riverside, riverbank",かわばた,Noun
宝飾,"jewels and ornaments, jewelry, jewellery",ほうしょく,Noun
口々,"every person, every mouth",くちぐち,Noun
祝儀,"celebration, celebratory event, wedding ceremony",しゅうぎ,Noun
一敗,one defeat,いっぱい,"Noun, Suru verb, Intransitive verb"
生き,"living, being alive",い,Noun
波及,"spread, extension, influence, aftereffect, ripple",はきゅう,"Noun, Suru verb, Intransitive verb"
応分,"according to one's abilities, appropriate, reasonable",おうぶん,"Na-adjective , Noun which may take the genitive case particle 'no', Noun"
中日,China and Japan,ちゅうにち,Noun
町村,towns and villages,ちょうそん,Noun
町長,town mayor,ちょうちょう,Noun
調書,"protocol, written evidence, record (investigation, interrogation, etc.), preliminary memo, charge sheet",ちょうしょ,Noun
武将,military commander,ぶしょう,Noun
旗手,"standard-bearer, flag-bearer",きしゅ,Noun
格付け,"rating, classification, allocation, grading",かくづ,"Noun, Suru verb, Transitive verb"
銚子,(sake) decanter,ちょうし,Noun
差し控える,"to be moderate in, to be temperate in, to not do too much of",さ,"Ichidan verb, Transitive verb"
長者,millionaire,ちょうじゃ,Noun
核弾頭,nuclear warhead,かくだんとう,Noun
予断,"prediction, prejudgment, presupposition, foregone conclusion",よだん,"Noun, Suru verb, Transitive verb"
長調,major key,ちょうちょう,"Noun, Noun which may take the genitive case particle 'no'"
確執,"discord, antagonism",かくしつ,"Noun, Suru verb, Intransitive verb"
短距離,"short distance, short range, short-haul",たんきょり,Noun
書房,"study, library",しょぼう,Noun
直轄,direct control,ちょっかつ,"Noun, Suru verb, Transitive verb, Noun which may take the genitive case particle 'no'"
直系,"direct descent, direct line",ちょっけい,"Noun, Noun which may take the genitive case particle 'no'"
適正,"reasonable, suitable",てきせい,"Na-adjective , Noun"
鉄骨,"steel frame, steel beam, steel girder",てっこつ,Noun
冠婚葬祭,important ceremonial occasions in family relationships,かんこんそうさい,Noun
反共,anticommunism,はんきょう,Noun
太っ腹,"generous, magnanimous, big-hearted, broad-minded, big-bellied",ふと,"Na-adjective , Noun which may take the genitive case particle 'no', Noun"
天皇制,the Emperor System,てんのうせい,Noun
天皇陛下,His Majesty the Emperor,てんのうへいか,Noun
胴上げ,tossing (someone) into the air (in celebration),どうあ,"Noun, Suru verb, Transitive verb"
天理,"natural laws, rule of heaven",てんり,Noun
勧奨,"encouragement, stimulation",かんしょう,"Noun, Suru verb, Transitive verb"
添加物,additive,てんかぶつ,Noun
転機,turning point,てんき,Noun
完結,"conclusion, completion",かんけつ,"Noun, Suru verb, Intransitive verb"
転売,resale,てんばい,"Noun, Suru verb, Transitive verb"
官界,bureaucracy,かんかい,Noun
官邸,official residence (e.g. of the prime minister),かんてい,Noun
官報,"official daily gazette, official telegram",かんぽう,Noun
官房,government secretariat,かんぼう,Noun
電化,electrification,でんか,"Noun, Suru verb, Transitive verb, Intransitive verb"
電機,"electrical machinery, appliances",でんき,Noun
収まり,"conclusion, end, settlement",おさ,Noun
電鉄,electric railway,でんてつ,Noun
感受性,"sensitivity, susceptibility",かんじゅせい,Noun
換金,"realization (of goods into money), conversion (into money), liquidation",かんきん,"Noun, Suru verb, Transitive verb"
登載,"running (an article), carrying, printing, publication",とうさい,"Noun, Suru verb, Transitive verb"
環境庁,Environment Agency,かんきょうちょう,Noun
途方,"way, destination, reason",とほう,Noun
都度,"each (every) time, whenever",つど,Noun
監獄,prison,かんごく,Noun
度合,"degree, extent",どあい,Noun
海浜,"seashore, seaside, beach",かいひん,Noun
監察,"inspection, inspector",かんさつ,"Noun, Suru verb, Transitive verb"
土建屋,general (civil engineering and construction) contractor,どけんや,Noun
監理,"superintendence, supervision, administration",かんり,"Noun, Suru verb, Transitive verb"
土石,earth and stones,どせき,Noun
立憲,constitutionalism,りっけん,Noun
管弦楽,orchestral music,かんげんがく,Noun
逆しま,"reverse, inversion, upside down",さか,"Noun, Na-adjective "
倒閣,overthrow of government,とうかく,"Noun, Suru verb, Intransitive verb"
党利,party interests,とうり,Noun
史料,"historical materials, historical records, historical sources, archives",しりょう,Noun
簡略,"simple, brief",かんりゃく,"Na-adjective , Noun"
疑獄,"bribery scandal, graft case",ぎごく,Noun
艦,warship,かん,"Noun, Noun, used as a suffix"
投降,surrender,とうこう,"Noun, Suru verb, Intransitive verb"
投石,stone throwing,とうせき,"Noun, Suru verb, Intransitive verb"
東都,"the Eastern Capital (now Tokyo), Yedo, Edo",とうと,Noun
東南,south-east,とうなん,Noun
東邦,"Oriental country, the Orient",とうほう,Noun
棟,ridge (of roof),むね,Noun
関,"barrier, gate",せき,"Noun, Noun, used as a suffix"
等身,body proportions,とうしん,"Noun, Noun which may take the genitive case particle 'no'"
関脇,wrestler of the third highest rank,せきわけ,Noun
館長,"superintendent, director, curator, chief librarian",かんちょう,Noun
頭角,top of the head,とうかく,Noun
評,"criticism, commentary, review",ひょう,"Noun, Noun, used as a suffix"
市道,"city road, municipal road",しどう,Noun
委嘱,"commissioning, entrusting (with), request, appointment (to a position)",いしょく,"Noun, Suru verb, Transitive verb"
留任,"remaining in office, staying in office, remaining at one's post",りゅうにん,"Noun, Suru verb, Intransitive verb"
厚み,thickness,あつ,Noun
豪快,"hearty, tremendous, magnificent, glorious, splendid, heroic, stirring",ごうかい,"Na-adjective , Noun"
衣替え,"seasonal change of clothing, changing one's dress for the season",ころもが,"Noun, Suru verb, Intransitive verb"
出陣,"going into battle, departure for the front",しゅつじん,"Noun, Suru verb, Intransitive verb"
管区,jurisdiction,かんく,Noun
渡航,"voyage, passage, travelling",とこう,"Noun, Suru verb, Intransitive verb"
追撃,"pursuit (of a fleeing enemy), chase",ついげき,"Noun, Suru verb, Transitive verb"
球威,(pitcher's) stuff,きゅうい,Noun
中欧,Central Europe,ちゅうおう,Noun
処遇,"treatment (of a person), dealing with",しょぐう,"Noun, Suru verb, Transitive verb"
動態,"movement, dynamic state",どうたい,Noun
同郷,"same village, same town, same province",どうきょう,Noun
同好,similar tastes,どうこう,Noun
同省,"the said ministry, the same ministry",どうしょう,Noun
同乗,"riding together, riding with",どうじょう,"Noun, Suru verb, Intransitive verb"
同姓,same surname,どうせい,"Noun, Noun which may take the genitive case particle 'no'"
同船,"the same ship, taking the same ship",どうせん,"Noun, Suru verb"
同地,"the same place, that place",どうち,Noun
同町,"the same town, that town",どうちょう,Noun
同店,"the same store, the same shop",どうてん,Noun
同病,the same sickness,どうびょう,Noun
同夜,"the same night, that night",どうや,"Noun, Adverb "
堂,"temple, shrine, chapel",どう,"Noun, Noun, used as a suffix"
来賓,"guest, visitor, visitor's arrival",らいひん,Noun
得票,"number of votes polled, poll votes",とくひょう,"Noun, Suru verb, Transitive verb, Intransitive verb"
特訓,"special training, intensive training, crash course",とっくん,"Noun, Suru verb, Transitive verb"
特効薬,"specific medicine, wonder drug, silver bullet",とっこうやく,Noun
特攻隊,"special attack unit, kamikaze unit, suicide squad",とっこうたい,Noun
特使,special envoy,とくし,Noun
岩山,rocky mountain,いわやま,Noun
特殊法人,semigovernmental corporation,とくしゅほうじん,Noun
岩盤,bedrock,がんばん,Noun
伸し,stretching,の,Noun
特筆,special mention,とくひつ,"Noun, Suru verb, Transitive verb"
特約,"special contract, special agreement, rider (insurance)",とくやく,"Noun, Suru verb, Transitive verb"
特例,"special case, exception",とくれい,Noun
顔ぶれ,"personnel, members, lineup (of a team), roster, cast (of a play)",かお,Noun
独禁法,"antitrust law, Antitrust Act",どっきんほう,Noun
金具,"metal fittings, metal fixtures",かなぐ,Noun
消極,"passive, negative, conservative",しょうきょく,Noun or verb acting prenominally
実況,"actual state (of things), real state, actual condition, real condition, actual scene",じっきょう,Noun
喜んで,with pleasure ...,よろこ,Adverb 
内規,"private regulations, bylaws, internal rules, tradition",ないき,Noun
内需,domestic demand,ないじゅ,Noun
器材,"tools and materials, equipment and materials",きざい,Noun
器物,"receptacle, container, vessel",きぶつ,Noun
内蔵,"internal (e.g. disk), built-in, equipped (with)",ないぞう,"Noun which may take the genitive case particle 'no', Suru verb, Transitive verb"
前哨戦,(preliminary) skirmish,ぜんしょうせん,Noun
基幹,"mainstay, nucleus, key",きかん,Noun
内務,internal or domestic affairs,ないむ,Noun
寄せ,"last moves (in go, shogi, or chess), endgame",よ,Noun
軟式,"soft (esp. of softball, tennis, etc.)",なんしき,"Noun, Noun which may take the genitive case particle 'no'"
寄金,"contribution, donation",ききん,Noun
寄生虫,parasite,きせいちゅう,Noun
難病,incurable disease,なんびょう,Noun
社会事業,"social work, social project, social enterprise, social welfare service",しゃかいじぎょう,Noun
寄席,"entertainment hall (for rakugo, manzai, magic, music, etc.), vaudeville theater (theatre), music hall",よせ,Noun
岐路,"forked road, crossroads",きろ,Noun
二院,the two houses of legislature,にいん,Noun
二見,"forked (road, river)",ふたみ,Noun which may take the genitive case particle 'no'
二号,number two,にごう,Noun
二十四時間制,around-the-clock system,にじゅうよじかんせい,Noun
二本立て,double feature (movie),にほんだ,Noun
二塁,second base,にるい,Noun
既得権,vested rights,きとくけん,Noun
機運,"opportunity, chance, good time (to do)",きうん,Noun
有償,"(involving) payment, (involving) compensation, paying a fee",ゆうしょう,"Noun, Noun which may take the genitive case particle 'no'"
日誌,"journal, log",にっし,Noun
機動,"maneuver (usu. of military force), manoeuvre",きどう,Noun
人心,"human nature, human heart, human spirit, kindness, sympathy",じんしん,Noun
飛車,"rook, hisha",ひしゃ,Noun
入居,moving into (house),にゅうきょ,"Noun, Suru verb, Intransitive verb"
入国管理局,"Immigration Bureau, Immigration Office",にゅうこくかんりきょく,Noun
入幕,advancing to the first grade,にゅうまく,"Noun, Suru verb, Intransitive verb"
如実,"reality, actuality, actual conditions, true situation, faithful representation, vivid depiction",にょじつ,Noun
任,"obligation, duty, charge, responsibility",にん,Noun
気概,"strong spirit, mettle, backbone, guts, fighting spirit",きがい,Noun
気管支,bronchial tube,きかんし,Noun
年会,"conference, annual convention",ねんかい,Noun
年刊,annual publication,ねんかん,"Noun, Noun which may take the genitive case particle 'no'"
年産,annual production,ねんさん,Noun
発着,arrival and departure,はっちゃく,"Noun, Suru verb, Intransitive verb"
一番手,"first person (to do), person going first",いちばんて,Noun
逆風,"headwind, adverse wind",ぎゃくふう,"Noun, Noun which may take the genitive case particle 'no'"
半身,"half the body, half length",はんしん,"Noun, Noun which may take the genitive case particle 'no'"
休する,to come to an end,きゅう,"Suru verb - special class, Intransitive verb"
半面,"half the face, one side, half, the other side, the reverse, the contrary",はんめん,"Noun, Noun which may take the genitive case particle 'no'"
陥没,"cave-in, collapse, sinking, depression (e.g. of the skull), subsidence",かんぼつ,"Noun, Suru verb, Intransitive verb"
放流,discharge (e.g. of water from a dam),ほうりゅう,"Noun, Suru verb, Transitive verb"
休刊,suspension of publication,きゅうかん,"Noun, Suru verb, Transitive verb, Intransitive verb"
汎用,"generic, general purpose, all-purpose",はんよう,"Noun, Suru verb, Transitive verb, Noun which may take the genitive case particle 'no'"
移籍,transfer (of one's name into another family register),いせき,"Noun, Suru verb, Transitive verb, Intransitive verb"
藩主,"feudal lord, daimyo",はんしゅ,Noun
身障者,"(physically) disabled person, person with a physical disability",しんしょうしゃ,Noun
悲痛,"grief, sorrow, extreme sadness, heartbreak",ひつう,"Noun, Na-adjective , Noun which may take the genitive case particle 'no'"
皮膚科,dermatology,ひふか,Noun
碑文,"inscription, epitaph, epigraph",ひぶん,"Noun, Noun which may take the genitive case particle 'no'"
秘話,"secret story, unknown episode",ひわ,Noun
肥,"manure, night soil, dung, fertiliser, fertilizer",こえ,Noun
球団,baseball team,きゅうだん,Noun
被爆,being bombed,ひばく,"Noun, Suru verb"
起工,setting to work,きこう,"Noun, Suru verb, Transitive verb, Intransitive verb"
買取,"purchase, buying, buying out",かいとり,"Noun, Suru verb"
買い出し,"going out to shop, going shopping",か,Noun
売り込み,"sales promotion, hard selling",う,Noun
新曲,"new (musical) composition, new piece, new song",しんきょく,Noun
儀,ceremony,ぎ,Noun
賠償金,"indemnities, reparations",ばいしょうきん,Noun
博物,natural history,はくぶつ,Noun
白羽,white feather,しらは,Noun
育英,"education of gifted young people, providing financial support to gifted students",いくえい,Noun
中堅,"nucleus, backbone, mainstay, key figure",ちゅうけん,Noun
迫力,"impressiveness, impact, force, intensity, appeal, strength, punch, edge, vigor",はくりょく,Noun
縛り首,(death by) hanging,しば,Noun
八分音符,"8th note, eighth note, quaver",はちぶおんぷ,Noun
八方,"all sides, the four cardinal directions and the four ordinal directions",はっぽう,Noun
様変わり,"changing completely, transformation",さまが,"Noun, Suru verb, Intransitive verb"
疑義,doubt,ぎぎ,Noun
疑心,"doubt, suspicion, fear, apprehension",ぎしん,Noun
発効,coming into effect,はっこう,"Noun, Suru verb, Intransitive verb"
官房長官,Chief Cabinet Secretary (Japan),かんぼうちょうかん,Noun
境地,"state (of mind), mental state, emotional condition",きょうち,Noun
不退転,"determination, conviction",ふたいてん,Noun
境内,"grounds (esp. of shrines and temples), compound, churchyard, precincts",けいだい,Noun
強さ,"strength, power",つよ,Noun
不透明,"opaque, obscure, murky, turbid",ふとうめい,Na-adjective 
不発,misfire,ふはつ,Noun
不払い,"nonpayment, default",ふばら,Noun
副知事,"vice-governor, deputy governor, lieutenant governor",ふくちじ,Noun
強敵,"formidable enemy, strong enemy, tough enemy",きょうてき,Noun
変質,"alteration (of character or essence), change in quality, transformation, deterioration, degeneration, transmutation",へんしつ,"Noun, Suru verb, Intransitive verb"
付帯,"incidental, ancillary, accessory, secondary, collateral",ふたい,"Noun, Suru verb, Intransitive verb, Noun which may take the genitive case particle 'no'"
府知事,prefectural governor (of Osaka or Kyoto),ふちじ,Noun
総動員,"general mobilization, full mobilization",そうどういん,"Noun, Suru verb, Transitive verb"
普通預金,ordinary bank account,ふつうよきん,Noun
高揚,"elevation (of spirits), raising (of morale), uplift, upsurge",こうよう,"Noun, Suru verb, Transitive verb, Intransitive verb"
抗日,"resistance against Japanese aggression, anti-Japanese (campaign, movement, etc.)",こうにち,Noun
教祖,founder of a religious sect,きょうそ,Noun
教壇,"(teacher's) platform, podium, dais",きょうだん,Noun
叙情,"lyricism, description of one's feelings",じょじょう,"Noun, Noun which may take the genitive case particle 'no'"
舎,"hut, house",しゃ,"Noun, used as a suffix"
浮揚,"floating (e.g. in air, water), floatation, buoyancy, buoying up (e.g. economy)",ふよう,"Noun, Suru verb, Intransitive verb"
飛行士,pilot,ひこうし,Noun
微小,microscopic,びしょう,"Na-adjective , Noun which may take the genitive case particle 'no', Noun"
微震,slight earthquake,びしん,Noun
必需,necessary,ひつじゅ,"Noun which may take the genitive case particle 'no', Noun"
必勝,certain victory,ひっしょう,Noun
必着,"must arrive, must be received",ひっちゃく,Noun
筆頭,brush tip,ひっとう,"Noun, Noun which may take the genitive case particle 'no'"
既成,"established, existing, accomplished, accepted, completed",きせい,"Noun which may take the genitive case particle 'no', Noun"
窮状,"distress, wretched condition",きゅうじょう,Noun
旧制,"old system, old order",きゅうせい,Noun
旧態,old state of affairs,きゅうたい,Noun
漁場,"fishing grounds, permitted fishing zone",ぎょじょう,Noun
小規模,small scale,しょうきぼ,"Na-adjective , Noun"
不信任,"non-confidence, lack of confidence",ふしんにん,Noun
不成立,"failure, rejection, rupture",ふせいりつ,Noun
不戦,"war renunciation, anti-war",ふせん,"Noun, Noun which may take the genitive case particle 'no'"
突っ張り,"prop, strut, support, brace, bar",つ,Noun
共闘,"joint struggle, common (united) front",きょうとう,"Noun, Suru verb, Intransitive verb"
協賛,"support, mutual aid, cooperation, approval, authorization, authorisation",きょうさん,"Noun, Suru verb, Transitive verb, Intransitive verb"
本塁,"base, stronghold, main fort",ほんるい,Noun
鮮魚,fresh fish,せんぎょ,Noun
復刻,"republication, reissue, reprinting, reproduction",ふっこく,"Noun, Suru verb, Transitive verb"
純,"innocent, chaste, naive",じゅん,"Na-adjective , 'taru' adjective, Adverb taking the 'to' particle"
武者,warrior,むしゃ,Noun
命運,"fate, destiny",めいうん,Noun
舞台裏,"offstage, backstage, behind the scenes",ぶたいうら,Noun
部内,"the staff, inside the department",ぶない,Noun
封書,sealed letter,ふうしょ,Noun
風情,"taste, elegance, charm",ふぜい,Noun
風力,wind power,ふうりょく,Noun
伏線,foreshadowing,ふくせん,Noun
完工,"completion of construction work, completion of a building",かんこう,"Noun, Suru verb, Transitive verb, Intransitive verb"
副賞,extra prize,ふくしょう,Noun
副題,"subtitle, subheading",ふくだい,Noun
派出所,branch office,はしゅつじょ,Noun
復権,"rehabilitation, reinstatement, restoration of rights",ふっけん,"Noun, Suru verb"
複雑さ,complexity,ふくざつ,Noun
教務,"school affairs, religious affairs",きょうむ,Noun
教諭,(licensed) teacher,きょうゆ,Noun
煮物,"nimono, food cooked by boiling or stewing",にもの,Noun
淵,"deep pool, deep water, abyss",ふち,Noun
在外,"overseas, abroad",ざいがい,"Noun, Noun which may take the genitive case particle 'no'"
里子,foster child,さとご,Noun
仏文,"French, French writing, French literature",ふつぶん,Noun
物件,"article, thing, object",ぶっけん,Noun
物的,"material, physical",ぶってき,Na-adjective 
桑,mulberry (tree),くわ,Noun
邦画,Japanese film,ほうが,Noun
群島,"island group, archipelago",ぐんとう,Noun
軍医,military physician or surgeon,ぐんい,Noun
軍需,"munitions, military stores",ぐんじゅ,Noun
転身,"changing (job, career, lifestyle, social position, beliefs, etc.)",てんしん,"Noun, Suru verb, Intransitive verb"
軍属,civilian in military employ,ぐんぞく,Noun
防疫,"communicable disease control (e.g. by quarantine, disinfection, etc.), prevention of epidemics",ぼうえき,Noun
防空,"air defense, air defence",ぼうくう,Noun
北緯,north latitude,ほくい,Noun
軍用,for military use,ぐんよう,"Noun, Noun which may take the genitive case particle 'no'"
北海道開発庁長官,Director General of Hokkaido Development Agency,ほっかいどうかいはつちょうちょうかん,Noun
郡部,"rural districts, counties",ぐんぶ,Noun
北端,northern extremity,ほくたん,Noun
刑事事件,criminal case,けいじじけん,Noun
堀川,canal,ほりかわ,Noun
本位,"standard, basis, principle",ほんい,Noun
本格化,"regularization, regularisation, getting up speed, proceeding at full tilt",ほんかくか,"Noun, Suru verb"
戦国,"country in civil war, country disarrayed by war",せんごく,Noun
本業,"principal occupation, core business",ほんぎょう,Noun
陸海,land and sea,りくかい,Noun
郷土,"native place, birth-place, one's old home",きょうど,Noun
分譲,selling (real-estate) lots,ぶんじょう,"Noun, Suru verb, Transitive verb"
奮起,"stirring, rousing oneself",ふんき,"Noun, Suru verb, Intransitive verb"
兼任,"serving concurrently as, holding the additional post of",けんにん,"Noun, Suru verb, Transitive verb"
業種,type of industry,ぎょうしゅ,Noun
文学者,"scholar of literature, literary person, man of letters",ぶんがくしゃ,Noun
文壇,"literary world, literary circles",ぶんだん,Noun
文民,civilian,ぶんみん,"Noun, Noun which may take the genitive case particle 'no'"
聞き手,"hearer, listener, audience",き,Noun
併設,"joint establishment (esp. schools of different levels or different courses of study), establishment as an annex (e.g. of a school), juxtaposition, placing side by side",へいせつ,"Noun, Suru verb, Transitive verb"
兵舎,barracks,へいしゃ,Noun
減産,decrease in production,げんさん,"Noun, Suru verb, Transitive verb, Intransitive verb"
並立,standing abreast,へいりつ,"Noun, Suru verb, Intransitive verb"
強豪,"overwhelming strength, extremely strong person, powerhouse, very strong player, very strong team",きょうごう,Noun
米穀,rice,べいこく,Noun
米飯,cooked rice,べいはん,Noun
別院,branch temple,べついん,Noun
別冊,"separate volume, extra issue, supplement, additional volume, supplementary volume",べっさつ,Noun
別表,annexed (statistical) table,べっぴょう,Noun
敬老,respect for the aged,けいろう,Noun
冷暖房,air conditioning and heating,れいだんぼう,Noun
桂,"katsura (Cercidiphyllum japonicum), Japanese Judas tree",かつら,Noun
幕僚,"staff, staff officer",ばくりょう,Noun
末広,spreading out like an open fan,すえひろ,Noun
末端,"end, tip, extremities, terminal",まったん,"Noun, Noun which may take the genitive case particle 'no'"
経企庁,Economic Planning Agency (defunct as of 2001),けいきちょう,Noun
満杯,full,まんぱい,"Noun, Noun which may take the genitive case particle 'no'"
一丸,"one lump, one body, one group",いちがん,Noun
経済界,"economic world, financial circles, business community",けいざいかい,Noun
経済企画庁,Economic Planning Agency (defunct as of 2001),けいざいきかくちょう,Noun
未発表,"unpublished, not yet announced",みはっぴょう,Noun
未明,"early dawn, grey of morning, gray of morning",みめい,"Noun, Adverb "
民営,private management,みんえい,Noun
民芸,"folk craft, folk art",みんげい,Noun
民事,"civil affairs, civil case",みんじ,"Noun, Noun which may take the genitive case particle 'no'"
民主国,democratic state,みんしゅこく,Noun
表立つ,"to become public, to become known, to come out in the open",おもてだ,"Godan verb with tsu ending, Intransitive verb"
民需,private demand,みんじゅ,Noun
無気力,"apathy, lassitude, lethargy, languor",むきりょく,"Noun, Na-adjective "
先駆,"forerunner, precursor, pioneer, leader",せんく,"Noun, Suru verb, Intransitive verb"
法制,"legislation, laws",ほうせい,Noun
法定,"legal, designated by law",ほうてい,"Noun, Noun which may take the genitive case particle 'no'"
砲,"gun, cannon, artillery, ordnance",ほう,"Noun, Noun, used as a suffix"
噴煙,(eruption of) smoke,ふんえん,Noun
空調,air conditioning,くうちょう,Noun
争奪,"struggle (for), scramble, contest",そうだつ,"Noun, Suru verb, Transitive verb"
空洞,"cave, hollow, cavity",くうどう,Noun
空母,aircraft carrier,くうぼ,Noun
使用済み,"used (ticket, stamp, etc.), spent (fuel, battery, etc.)",しようず,"Noun which may take the genitive case particle 'no', Noun"
偶発,"sudden outbreak, accidental, incidental",ぐうはつ,"Noun, Suru verb, Intransitive verb, Noun which may take the genitive case particle 'no'"
先住,"original inhabitant, aboriginal",せんじゅう,"Noun, Noun which may take the genitive case particle 'no'"
犠打,"sacrifice fly, bunt",ぎだ,Noun
繰り延べ,postponement,く,Noun
本朝,"this land, our country, Imperial Court",ほんちょう,Noun
本年,this (current) year,ほんねん,"Noun, Adverb "
邦人,Japanese national (esp. abroad),ほうじん,Noun
在米,"being in the United States, staying in the United States, residing in the United States",ざいべい,"Noun, Suru verb"
地蔵,"Kshitigarbha (bodhisattva who looks over children, travellers and the underworld), Ksitigarbha, Jizō",じぞう,Noun
党議,"party conference, party council",とうぎ,Noun
形式的,formal,けいしきてき,Na-adjective 
形状,"shape, form",けいじょう,Noun
有人,"manned, occupied, piloted",ゆうじん,"Noun which may take the genitive case particle 'no', Noun"
検挙,"arrest, roundup",けんきょ,"Noun, Suru verb, Transitive verb"
由緒,"history, pedigree, lineage",ゆいしょ,Noun
誘致,"attraction, lure, invitation",ゆうち,"Noun, Suru verb, Transitive verb"
強打,"heavy blow, thump, wallop, belt, whack",きょうだ,"Noun, Suru verb, Transitive verb"
権益,(one's) interests,けんえき,Noun
遊撃,"raid, military attack by a mobile unit, hit-and-run attack, search-and-kill mission, search-and-destroy mission, military action without a predetermined target, attacking the enemy or assisting allies as the opportunity arises",ゆうげき,"Noun, Suru verb"
遊説,"election tour, election campaign, stumping",ゆうぜい,"Noun, Suru verb, Intransitive verb"
特選,"special selection, special approval",とくせん,"Noun, Suru verb, Transitive verb, Noun which may take the genitive case particle 'no'"
献上,presenting to,けんじょう,"Noun, Suru verb, Transitive verb"
予備費,"reserve funds, emergency funds",よびひ,Noun
県下,"in the prefecture, prefectural",けんか,"Noun which may take the genitive case particle 'no', Noun"
無風,"windless, calm, no-wind",むふう,"Noun which may take the genitive case particle 'no', Noun"
県警,prefectural police,けんけい,Noun
県内,within the prefecture,けんない,Noun which may take the genitive case particle 'no'
預かり,"under custody, under supervision",あず,Noun
県民,"citizen of a prefecture, prefectural citizen",けんみん,Noun
洋画,Western painting,ようが,Noun
洋楽,"Western music, European music",ようがく,Noun
洋酒,"Western wine and spirits, Western liquor",ようしゅ,Noun
党籍,"party membership, party register",とうせき,Noun
馬場,"riding ground, racecourse, racetrack",ばば,Noun
名実,"in name and in reality, nominally and virtually, form and contents",めいじつ,Noun
名手,"master, expert",めいしゅ,Noun
明快,"clear, clear-cut, lucid, unequivocal, explicit",めいかい,"Na-adjective , Noun"
墨付き,"certificate, certified document, authorization, authorisation",すみつ,Noun
明示,"elucidation, explicit statement, specification",めいじ,"Noun, Noun which may take the genitive case particle 'no', Suru verb, Transitive verb"
盟友,sworn friend,めいゆう,Noun
軽震,weak earthquake,けいしん,Noun
軽妙,"light and easy, lambent, clever, witty, smart",けいみょう,"Na-adjective , Noun"
軽量,light weight,けいりょう,"Noun, Noun which may take the genitive case particle 'no'"
猛攻,fierce attack,もうこう,"Noun, Suru verb, Transitive verb"
木戸,"wicket gate, wooden door",きど,Noun
木場,lumberyard,きば,Noun
戻り,"return, reaction, recovery",もど,Noun
持ち回り,"rotation (of a post, role, etc.), taking turns",も,Noun
欠員,"vacancy, vacant position",けついん,"Noun, Noun which may take the genitive case particle 'no'"
不詳,"unknown, unidentified, unspecified",ふしょう,"Na-adjective , Noun which may take the genitive case particle 'no', Noun"
訳者,translator,やくしゃ,Noun
事務的,"administrative, businesslike, practical",じむてき,Na-adjective 
結社,"association, society",けっしゃ,Noun
輸出入,export and import,ゆしゅつにゅう,Noun
優先的,preferential,ゆうせんてき,Na-adjective 
優良,"superior, excellent, fine",ゆうりょう,"Na-adjective , Noun which may take the genitive case particle 'no', Noun"
月刊,"monthly publication, monthly issue",げっかん,"Noun, Noun which may take the genitive case particle 'no'"
熱弁,"impassioned speech, fervent speech",ねつべん,Noun
憂慮,"anxiety, concern, fear",ゆうりょ,"Noun, Suru verb, Transitive verb"
雨量,(amount of) rainfall,うりょう,Noun
有限,"finite, limited",ゆうげん,"Noun which may take the genitive case particle 'no', Na-adjective , Noun"
検診,"physical examination, medical examination, health checkup, health screening",けんしん,"Noun, Suru verb, Transitive verb"
健闘,"fighting bravely, strenuous efforts",けんとう,"Noun, Suru verb, Intransitive verb"
